location_name,time,date,latitude,longitude
Ina Coolbrith Park,2022-03-03 15:53:02,2022-03-03,37.798314,-122.413598
Ina Coolbrith Park,2022-03-03 15:53:10,2022-03-03,37.798314,-122.413598
Ina Coolbrith Park,2022-03-03 15:53:28,2022-03-03,37.798314,-122.413598
Ina Coolbrith Park,2022-03-03 15:53:39,2022-03-03,37.798314,-122.413598
Ina Coolbrith Park,2022-03-03 15:55:28,2022-03-03,37.798314,-122.413598
Ina Coolbrith Park,2022-03-03 15:56:10,2022-03-03,37.798314,-122.413598
Ina Coolbrith Park,2022-03-03 15:57:32,2022-03-03,37.798314,-122.413598
Ina Coolbrith Park,2022-03-03 15:41:49,2022-03-03,37.798085,-122.41334
Ina Coolbrith Park,2022-03-03 15:51:58,2022-03-03,37.798314,-122.413598
Ina Coolbrith Park,2022-02-21 11:34:39,2022-02-21,37.798085,-122.41334
Ina Coolbrith Park,2022-02-21 11:35:45,2022-02-21,37.798085,-122.41334
Ina Coolbrith Park,2022-02-21 11:36:09,2022-02-21,37.798085,-122.41334
Ina Coolbrith Park,2022-02-21 11:37:41,2022-02-21,37.798085,-122.41334
Ina Coolbrith Park,2022-02-21 11:45:57,2022-02-21,37.798314,-122.413598
Ina Coolbrith Park,2022-01-23 14:54:07,2022-01-23,37.798085,-122.41334
Ina Coolbrith Park,2022-01-23 14:54:44,2022-01-23,37.798085,-122.41334
Ina Coolbrith Park,2022-01-23 14:56:03,2022-01-23,37.798085,-122.41334
Ina Coolbrith Park,2022-01-23 14:56:21,2022-01-23,37.798085,-122.41334
Ina Coolbrith Park,2022-01-23 14:58:24,2022-01-23,37.798314,-122.413598
Ina Coolbrith Park,2022-01-23 15:01:13,2022-01-23,37.798314,-122.413598
Ina Coolbrith Park,2022-01-23 14:54:09,2022-01-23,37.798085,-122.41334
Ina Coolbrith Park,2022-01-20 15:07:26,2022-01-20,37.798085,-122.41334
Ina Coolbrith Park,2022-01-20 15:10:30,2022-01-20,37.798085,-122.41334
